sentence,page,topic,similarity
"光ファイバーの研究は、1966年に始まり、約50年を経て 暗号に関するトップレベルの国際会議において、論文の約15％
2019年のIOWN構想の発表へとつながりました。",12,プライバシー,0.3221
"国際電気通信連合（ITU）の電気通信標準化局長には2023 Global Forumのようなパートナーシップを通じ、光半導体
IOWNは、AIを支え、進化させます。",13,健康と安全,0.3006
"自社の技術的な強みを活かし自前化をめざ 子高齢化、労働力不足等が深刻化している中で、マーケットイ ラは、マーケットインの発想で考えると人々の生活を支える
拡張を位置付けています。",13,障害者の雇用,0.3085
2024年6月には、HAPS、静止軌道 す領域と、新たな技術開発を行いつつパートナーとの連携で ンを重視したR＆Dが必須となります。,13,健康と安全,0.3182
また、IOWN Global ForumとITUの連 NTTの研究開発は、私たちのビジネスによる価値創造の源 持って取り組んでいきたいと考えています。,13,健康と安全,0.356
"＊2 EBITDA＝営業利益＋減価償却費＋固定資産売却損及び除却損＋減損損失
EBITDA及びその内訳の減価償却費について、使用権資産に係る減価償却費をすべて除いています。",14,水の消費と取水,0.3384
"また、NTTデータグループにはNTTデータ及びNTT DATA, Inc.の数値が含まれます。",14,エネルギー,0.3274
"また、NTTデータグループにはNTTデータ及びNTT DATA, Inc.の数値が含まれます。",14,水の消費と取水,0.3112
"また、NTTデータグループにはNTTデータ及びNTT DATA, Inc.の数値が含まれます。",14,種の個体数,0.3241
"また、NTTデータグループにはNTTデータ及びNTT DATA, Inc.の数値が含まれます。",14,労働時間,0.3393
"また、NTTデータグループにはNTTデータ及びNTT DATA, Inc.の数値が含まれます。",14,健康と安全,0.4284
"10.7 % ＊6 男性育児休業取得率とは、「育児休業、介護休業等育児又は家族介護を行う労働者の福祉に関する法律（」平成3年法律第76号）の規定に基づき、「育児休業、介護休業等育児又
は家族介護を行う労働者の福祉に関する法律施行規則（」平成3年労働省令第25号）第71条の4第2号における育児休業等及び育児目的休暇の取得割合を算定したものです。",14,水の消費と取水,0.305
"10.7 % ＊6 男性育児休業取得率とは、「育児休業、介護休業等育児又は家族介護を行う労働者の福祉に関する法律（」平成3年法律第76号）の規定に基づき、「育児休業、介護休業等育児又
は家族介護を行う労働者の福祉に関する法律施行規則（」平成3年労働省令第25号）第71条の4第2号における育児休業等及び育児目的休暇の取得割合を算定したものです。",14,労働時間,0.3101
"10.7 % ＊6 男性育児休業取得率とは、「育児休業、介護休業等育児又は家族介護を行う労働者の福祉に関する法律（」平成3年法律第76号）の規定に基づき、「育児休業、介護休業等育児又
は家族介護を行う労働者の福祉に関する法律施行規則（」平成3年労働省令第25号）第71条の4第2号における育児休業等及び育児目的休暇の取得割合を算定したものです。",14,健康と安全,0.3384
"10.7 % ＊6 男性育児休業取得率とは、「育児休業、介護休業等育児又は家族介護を行う労働者の福祉に関する法律（」平成3年法律第76号）の規定に基づき、「育児休業、介護休業等育児又
は家族介護を行う労働者の福祉に関する法律施行規則（」平成3年労働省令第25号）第71条の4第2号における育児休業等及び育児目的休暇の取得割合を算定したものです。",14,障害者の雇用,0.3619
"10.7 % ＊6 男性育児休業取得率とは、「育児休業、介護休業等育児又は家族介護を行う労働者の福祉に関する法律（」平成3年法律第76号）の規定に基づき、「育児休業、介護休業等育児又
は家族介護を行う労働者の福祉に関する法律施行規則（」平成3年労働省令第25号）第71条の4第2号における育児休業等及び育児目的休暇の取得割合を算定したものです。",14,児童労働,0.4241
"（1兆6,329億円）
＊7 重大事故とは、電気通信役務の提供を停止または品質を低下させた、以下の条件を満たす事故です。",14,水の汚染,0.3041
また持続可能な社会を実現していく上で、私たちNTTグループは、Self as Weという考えを基本に据えています。,15,健康と安全,0.3085
"こうしたSelf as Weの考えに基づき、持続可能な社会に向け、①自然（地球）との共生、②文化（集団・社会～
国）の共栄、そして③ Well-beingの最大化を図ることが必要だと考えています。",15,健康と安全,0.3792
"こうしたSelf as Weの考えに基づき、持続可能な社会に向け、①自然（地球）との共生、②文化（集団・社会～
国）の共栄、そして③ Well-beingの最大化を図ることが必要だと考えています。",15,平等と機会,0.3037
"こうしたSelf as Weの考えに基づき、持続可能な社会に向け、①自然（地球）との共生、②文化（集団・社会～
国）の共栄、そして③ Well-beingの最大化を図ることが必要だと考えています。",15,文化的権利,0.3105
"こうしたSelf as Weの考えに基づき、持続可能な社会に向け、①自然（地球）との共生、②文化（集団・社会～
国）の共栄、そして③ Well-beingの最大化を図ることが必要だと考えています。",15,企業文化,0.3316
"理念 マネジメントメッセージ サステナビリティ 成長戦略 コーポレート・ガバナンス データセクション
NTT Group Sustainability 2014年に「CSRカンファレンス」として始まったNTTグループのサステナビリティ推進の取組み。",17,健康と安全,0.3045
"家庭での漏水、水土管での漏水、漏水量の把握後に地下水の
からの排熱を周辺地域の暖房や給湯に使う仕組み、オーストリアで 同様のシステムを既に9件の児童相談所に導入、さらに40か所以 くみ上げ量の予測が可能となり、漏水を削減することができました。",17,水の汚染,0.3337
"家庭での漏水、水土管での漏水、漏水量の把握後に地下水の
からの排熱を周辺地域の暖房や給湯に使う仕組み、オーストリアで 同様のシステムを既に9件の児童相談所に導入、さらに40か所以 くみ上げ量の予測が可能となり、漏水を削減することができました。",17,水の消費と取水,0.4407
"家庭での漏水、水土管での漏水、漏水量の把握後に地下水の
からの排熱を周辺地域の暖房や給湯に使う仕組み、オーストリアで 同様のシステムを既に9件の児童相談所に導入、さらに40か所以 くみ上げ量の予測が可能となり、漏水を削減することができました。",17,健康と安全,0.3481
"■1 新たな価値の創造とグローバルサステナブル社会を支えるNTTへ ・サ プライヤへの排出量可視化・削減の働きかけ及び支援、お客さまへの再生可能エネルギー導入の支援等の取組み
❶IOWNによる新たな価値創造（構想から実現へ）❸循環型社会の実現 を通じて、2030年度Scope1&2&3で1,700万トンをめざします。",18,水の消費と取水,0.3251
［Scope1&2&3］2040年度：ネットゼロ 導 入にあたっては、各国の電源構成等に基づき、最適な電源種別を決定。,18,エネルギー,0.3071
［Scope1&2&3］2040年度：ネットゼロ 導 入にあたっては、各国の電源構成等に基づき、最適な電源種別を決定。,18,水の消費と取水,0.3232
"な お、国内の再生可能エネルギー利用は、NTT所有電源で半分程度をまかなう
（注）1.温室効果ガス排出量の集計範囲は、当社及び連結子会社です。",18,エネルギー,0.3327
"な お、国内の再生可能エネルギー利用は、NTT所有電源で半分程度をまかなう
（注）1.温室効果ガス排出量の集計範囲は、当社及び連結子会社です。",18,水の消費と取水,0.315
な お、国内の再生可能エネルギー利用は、NTT所有電源で半分程度をまかなう 予定（2030年度）。,18,エネルギー,0.3953
な お、国内の再生可能エネルギー利用は、NTT所有電源で半分程度をまかなう 予定（2030年度）。,18,水の消費と取水,0.3332
な お、国内の再生可能エネルギー利用は、NTT所有電源で半分程度をまかなう 予定（2030年度）。,18,海洋資源の使用,0.3555
な お、国内の再生可能エネルギー利用は、NTT所有電源で半分程度をまかなう 予定（2030年度）。,18,海洋資源の採取と利用,0.306
"※資源エネルギー庁「令和4年度補正再生可能エネルギー導入拡大に資する分散型エネルギーリソース導入支援事業費補助金」に採択
34 NIPPON TELEGRAPH AND TELEPHONE CORPORATION INTEGRATED REPORT 2024 35",19,海洋資源の採取と利用,0.3041
これらの課題に対し ニュートラル実現に向けて環境負荷低減の取組みを推進してい 報開示の充実等を進めていきます。,20,気候変動への適応,0.3154
これらの課題に対し ニュートラル実現に向けて環境負荷低減の取組みを推進してい 報開示の充実等を進めていきます。,20,気候変動の緩和,0.324
"また、この取組みをScope3に拡大し2040年度のネットゼ 機会への対応としては、データセンターにおける再生可能
自然への負荷の増加によって物理リスクが大きくなること その対応状況について、TCFD・TNFDのフレームワークに ロもめざしています。",20,生物および食料資源の汚染,0.3079
"そのため、自らのグリーン電力化の推進と エネルギーメニューの提供拡大や、温室効果ガス排出量可視
が予想されています。",20,エネルギー,0.386
"そのため、自らのグリーン電力化の推進と エネルギーメニューの提供拡大や、温室効果ガス排出量可視
が予想されています。",20,生物および食料資源の汚染,0.3636
"そのため、自らのグリーン電力化の推進と エネルギーメニューの提供拡大や、温室効果ガス排出量可視
が予想されています。",20,水の消費と取水,0.3625
"そのため、自らのグリーン電力化の推進と エネルギーメニューの提供拡大や、温室効果ガス排出量可視
が予想されています。",20,健康と安全,0.3891
"して再生可能エネルギーの活用を進めるほか、圧倒的な低消費 化プロセスの構築支援、法人や個人のお客さまに対するグ
電力をめざしたIOWNの研究開発の推進、インターナルカーボ リーン電力販売の拡大等に取り組んでいます。",20,エネルギー,0.312
"して再生可能エネルギーの活用を進めるほか、圧倒的な低消費 化プロセスの構築支援、法人や個人のお客さまに対するグ
電力をめざしたIOWNの研究開発の推進、インターナルカーボ リーン電力販売の拡大等に取り組んでいます。",20,水の消費と取水,0.3381
る妥当性は、サステナビリティ委員会で審議した後、取締役 チック等）のリユース・リサイクルや、有害廃棄物の適正な処 ネスの創造を進めていきます。,20,健康と安全,0.3067
"必要な水だけを汲み上げ NTT DATA Belgium（べルギー）のスマートモニタリングによる節
水。",21,水の汚染,0.3012
"必要な水だけを汲み上げ NTT DATA Belgium（べルギー）のスマートモニタリングによる節
水。",21,水の消費と取水,0.4281
"国内外の様々なプレイヤーが市場に参入し、サービスや機器の多様化・高度化が急 指標 目標 実績
速に進んでおり、今後、クラウドサービスやAIを中心とした変化が一層加速していくと見込まれます。",22,健康と安全,0.3052
"このような状況の中で、EXの強化は、生産性や創造性の向上、及び優秀な人材のリ 男性育児休業取得率 毎年：100% 2023年度：128.5％
テンションのために重要です。",22,生物および食料資源の汚染,0.3136
"このような状況の中で、EXの強化は、生産性や創造性の向上、及び優秀な人材のリ 男性育児休業取得率 毎年：100% 2023年度：128.5％
テンションのために重要です。",22,健康と安全,0.3375
"このような状況の中で、EXの強化は、生産性や創造性の向上、及び優秀な人材のリ 男性育児休業取得率 毎年：100% 2023年度：128.5％
テンションのために重要です。",22,児童労働,0.3233
"また、NTT データグループにはNTTデータ及びNTT DATA, Inc.の数値が含まれます。",22,エネルギー,0.3295
"また、NTT データグループにはNTTデータ及びNTT DATA, Inc.の数値が含まれます。",22,水の消費と取水,0.3116
"また、NTT データグループにはNTTデータ及びNTT DATA, Inc.の数値が含まれます。",22,種の個体数,0.3247
"また、NTT データグループにはNTTデータ及びNTT DATA, Inc.の数値が含まれます。",22,労働時間,0.3374
"また、NTT データグループにはNTTデータ及びNTT DATA, Inc.の数値が含まれます。",22,健康と安全,0.4252
"また、NTT データグループにはNTTデータ及びNTT DATA, Inc.の数値が含まれます。",22,エネルギー,0.3295
"また、NTT データグループにはNTTデータ及びNTT DATA, Inc.の数値が含まれます。",22,水の消費と取水,0.3116
"また、NTT データグループにはNTTデータ及びNTT DATA, Inc.の数値が含まれます。",22,種の個体数,0.3247
"また、NTT データグループにはNTTデータ及びNTT DATA, Inc.の数値が含まれます。",22,労働時間,0.3374
"また、NTT データグループにはNTTデータ及びNTT DATA, Inc.の数値が含まれます。",22,健康と安全,0.4252
"また、 CHRO （3）働きやすい環境整備
そうした意欲を持った社員がより働きやすい環境を整備することも重要であると考えています。",23,労働条件,0.3758
"また、 CHRO （3）働きやすい環境整備
そうした意欲を持った社員がより働きやすい環境を整備することも重要であると考えています。",23,労働時間,0.3168
"また、 CHRO （3）働きやすい環境整備
そうした意欲を持った社員がより働きやすい環境を整備することも重要であると考えています。",23,健康と安全,0.3171
"また、 CHRO （3）働きやすい環境整備
そうした意欲を持った社員がより働きやすい環境を整備することも重要であると考えています。",23,児童労働,0.3076
"トライ＆エラー オープン コラボレーション D&I の将来に自信を持っている）／チェンジマネジメント（組織 これらの結果を踏まえ、経営層と社員との対話の機会を拡
・ 上司はリスクをとることを認める ・ 自分の意見を自由に述べることが ・ チーム間で効果的に協力している ・ 多様な考え方を持つことが評価さ の変革に対応するためのサポートを得ている）”、“経営陣は 大していきます。",25,平等と機会,0.3084
Group Job Board”を開設しました。,27,労働時間,0.3629
Group Job Board”を開設しました。,27,児童労働,0.369
"Job Boardを使って自分のキャリアを自分
談に応じていきます。",27,労働条件,0.3192
"Job Boardを使って自分のキャリアを自分
談に応じていきます。",27,労働時間,0.3334
"Job Boardを使って自分のキャリアを自分
談に応じていきます。",27,児童労働,0.3063
"Job Boardを使って自分のキャリアを自分
談に応じていきます。",27,ロビー活動,0.3244
"また、NTT
%% %% 女性新任管理者登用率： データグループにはNTTデータ及びNTT DATA, Inc.の数値が含まれます。",28,水の消費と取水,0.3212
"また、NTT
%% %% 女性新任管理者登用率： データグループにはNTTデータ及びNTT DATA, Inc.の数値が含まれます。",28,種の個体数,0.3021
"また、NTT
%% %% 女性新任管理者登用率： データグループにはNTTデータ及びNTT DATA, Inc.の数値が含まれます。",28,労働時間,0.3066
"また、NTT
%% %% 女性新任管理者登用率： データグループにはNTTデータ及びNTT DATA, Inc.の数値が含まれます。",28,健康と安全,0.3392
"領域に囚われない新たな事業機会の創出やオープンイノ
また、一般社員については同様に「、＆ people」企画で紹介をしています。",28,平等と機会,0.3586
育児・介 役員層 躍の場の拡大に取り組んでいます。,29,児童労働,0.3724
（NTT N U e n x i t v ） ersity 役 がいのある社員の特性を活かした業務を創出しています。,29,労働時間,0.322
（NTT N U e n x i t v ） ersity 役 がいのある社員の特性を活かした業務を創出しています。,29,児童労働,0.3274
"また、NTTデータグループにはNTTデータ及びNTT DATA, Inc.の数値が含まれます。",29,エネルギー,0.3274
"また、NTTデータグループにはNTTデータ及びNTT DATA, Inc.の数値が含まれます。",29,水の消費と取水,0.3112
"また、NTTデータグループにはNTTデータ及びNTT DATA, Inc.の数値が含まれます。",29,種の個体数,0.3241
"また、NTTデータグループにはNTTデータ及びNTT DATA, Inc.の数値が含まれます。",29,労働時間,0.3393
"また、NTTデータグループにはNTTデータ及びNTT DATA, Inc.の数値が含まれます。",29,健康と安全,0.4284
（左）東京レインボープライド2024 NTTグループ パレード参加者 社員意識調査において、育児中の社員を中心に、集中して りました。,30,児童労働,0.3403
"治療のためのスケジュール調整が理 た、多様な働き方のニーズに対応していくことが重要であると
由としてあげられ、最も望む仕組みが休暇等の配慮でした。",30,労働時間,0.3037
"治療のためのスケジュール調整が理 た、多様な働き方のニーズに対応していくことが重要であると
由としてあげられ、最も望む仕組みが休暇等の配慮でした。",30,健康と安全,0.3234
"経済産業省と日本健康会議が選定する「健康経営優良法人
意欲や活力の向上（EXの向上）、ひいてはグループの成長と 2023（大規模法人部門（ホワイト500））」に認定されました。",31,エネルギー,0.3379
"経済産業省と日本健康会議が選定する「健康経営優良法人
意欲や活力の向上（EXの向上）、ひいてはグループの成長と 2023（大規模法人部門（ホワイト500））」に認定されました。",31,生物および食料資源の汚染,0.3353
"経済産業省と日本健康会議が選定する「健康経営優良法人
意欲や活力の向上（EXの向上）、ひいてはグループの成長と 2023（大規模法人部門（ホワイト500））」に認定されました。",31,健康と安全,0.4172
日本は国際的なランキングにおける人権リスクは低い 2 人権侵害への非加担・コンプライアンス・社会保障と公正な競争 関（Ecovadis）※4によるESGリスク評価を新たに開始しました。,32,健康と安全,0.301
日本は国際的なランキングにおける人権リスクは低い 2 人権侵害への非加担・コンプライアンス・社会保障と公正な競争 関（Ecovadis）※4によるESGリスク評価を新たに開始しました。,32,平等と機会,0.307
"8 児童労働（教育を受ける権利の尊重） ▪サプライヤ選定時のESG評価
NTTグループ人権方針に則り、人権デューデリジェンスプ 9 強制労働 NTTグループは、サステナブルサプライチェーンの推進に向 イヤからの優先的な調達を実施しています。",32,障害者の雇用,0.343
"8 児童労働（教育を受ける権利の尊重） ▪サプライヤ選定時のESG評価
NTTグループ人権方針に則り、人権デューデリジェンスプ 9 強制労働 NTTグループは、サステナブルサプライチェーンの推進に向 イヤからの優先的な調達を実施しています。",32,児童労働,0.3826
引き続き、 12 適切な労働環境（水へのアクセス含む） 先選定時に加点評価を行っています。,32,水の汚染,0.3047
引き続き、 12 適切な労働環境（水へのアクセス含む） 先選定時に加点評価を行っています。,32,労働条件,0.3127
"NTTグループは、カスタマーハラスメント行為から従業員 合は、従業員を守るため毅然とした対応を行うとともに、被 2023年度からはサプライヤの皆さまへのサステナビリ 今後もさまざまな業界や企業の皆さまと連携し、サステナ
一人ひとりを守り、安全で働きやすい環境をつくることが、 害にあった従業員のケアを最優先し、再発防止に取り組んで ティ評価に関するSAQ（Self-Assessment Questionnaire: ブルなサプライチェーンの実現に向けて取り組む予定です。",32,健康と安全,0.3296
"May Mobility, Inc.は、日本の交通事情にも適合する自動運転技術に強みを持ち、北
機会 けるサービスやソリューションを対象にお客さま体験ファーストでのアジャイルな改善、アップデートを実施していま 米及び日本の13都市において35万回以上の自動運転走行の実績を持つテクノロジー企業です。",33,気候変動への適応,0.3453
"事業内容と提供価値 NTTグループ各社等の関連事業を有機的につなげ、お客さまの要望にあったソリューションを提供することで、NTTグ
ループにおける宇宙関連事業の拡大及び宇宙産業全体の発展に貢献していきます。",34,健康と安全,0.349
"今後、NTTグループ各社等は「NTT C89」ブランドの下、お客さまにベストミックスなソリューションを提案できるよう
に積極的に宇宙ビジネス分野のサービスラインアップ拡充を図っていきます。",34,健康と安全,0.3191
NTTグリーン＆フードは「より多くのCO₂を吸収する藻 にすることで、魚介類の身や骨、貝殻等により多くのCO₂が 次開始しました。,35,水の汚染,0.3452
NTTグリーン＆フードは「より多くのCO₂を吸収する藻 にすることで、魚介類の身や骨、貝殻等により多くのCO₂が 次開始しました。,35,生物および食料資源の汚染,0.4292
NTTグリーン＆フードは「より多くのCO₂を吸収する藻 にすることで、魚介類の身や骨、貝殻等により多くのCO₂が 次開始しました。,35,水の消費と取水,0.3381
NTTグリーン＆フードは「より多くのCO₂を吸収する藻 にすることで、魚介類の身や骨、貝殻等により多くのCO₂が 次開始しました。,35,海洋資源の使用,0.3438
NTTグリーン＆フードは「より多くのCO₂を吸収する藻 にすることで、魚介類の身や骨、貝殻等により多くのCO₂が 次開始しました。,35,海洋資源の採取と利用,0.3661
NTTグリーン＆フードは「より多くのCO₂を吸収する藻 にすることで、魚介類の身や骨、貝殻等により多くのCO₂が 次開始しました。,35,健康と安全,0.3041
"しい循環型の陸上養殖システムを確立し、広げていきたいと このシステムを、私たちは「サステナブルシステム」と呼ん
考えています。",35,循環経済,0.3364
"しい循環型の陸上養殖システムを確立し、広げていきたいと このシステムを、私たちは「サステナブルシステム」と呼ん
考えています。",35,健康と安全,0.3341
"魚介類、藻類それぞれに品種改良を施し、これを
このシステムは大きく分けて、魚介類を生産する養殖水槽 循環型のシステムの中で生産することで、環境にやさしく、 d払いのお買い物でポイントがもっとたまる！",35,生物および食料資源の汚染,0.375
"魚介類、藻類それぞれに品種改良を施し、これを
このシステムは大きく分けて、魚介類を生産する養殖水槽 循環型のシステムの中で生産することで、環境にやさしく、 d払いのお買い物でポイントがもっとたまる！",35,水の消費と取水,0.3036
"また、 備やサービスへの影響の増大や復旧の長期化を踏まえ、設備
［ 関連する中期経営戦略の取組み ］ 近年、巨大化・広域化・長期化する災害の多発に加え、武力攻 の強靭化や復旧対応の迅速化を推進しています。",36,健康と安全,0.3131
"交換機 土砂崩れ
2. 重 大事故とは、電気通信役務の提供を停止または品質を低下させた、以下の条件を満たす事故です。",36,水の汚染,0.3044
"交換機 土砂崩れ
2. 重 大事故とは、電気通信役務の提供を停止または品質を低下させた、以下の条件を満たす事故です。",36,絶滅リスク,0.304
リスク な企業リスクである」、「サイバーインシデントは必ず起きる、 のために定めたリスク分析手法を活用しています。,37,絶滅リスク,0.3028
"NTT西日本グループで発生した事案 当社は、アジアではじめて米国の共同サイバー防衛連携
人情報等の機密情報の流出や不適切な取り扱いが発生するリスクを排除できない場合があります。",37,プライバシー,0.3197
情報漏洩事故を重く受け止め、これら対策について持株会社 JCDC（Joint Cyber Defense Collaborative）に加入しました。,37,健康と安全,0.314
"やセキュリティ規程の順守・徹底、グループCISO委員会を通 レッドチームによる検証
したグループ内の連携強化等を行っています。",37,健康と安全,0.3467
"CISO Message
NTTグループのセキュリティには5つの独自の強みがあります。",37,健康と安全,0.3838
"CISO Message
NTTグループのセキュリティには5つの独自の強みがあります。",37,プライバシー,0.3139
"［ 持株会社 ］ ［ グループ各社、事業部 ］
情報セキュリティの確保と個人情報保護を通じて守っているのは「信頼」だと考えています。",37,健康と安全,0.3464
"［ 持株会社 ］ ［ グループ各社、事業部 ］
情報セキュリティの確保と個人情報保護を通じて守っているのは「信頼」だと考えています。",37,プライバシー,0.3792
"公衆網 プライベート
所長が掲げ、70年以上経った今でもNTT研究所のDNA 三つの方針が込められています。",40,プライバシー,0.3131
"creation & Sustainability 2027 powered by IOWN」 的に社会に役立つこと」、「未来を予測するのではなく、創 が13倍、サーバー部分で8倍となり、大容量化は6倍以上となる その上で、IOWN4.0の際には、電力効率が全体で100倍、
を発表しました。",40,エネルギー,0.3441
"creation & Sustainability 2027 powered by IOWN」 的に社会に役立つこと」、「未来を予測するのではなく、創 が13倍、サーバー部分で8倍となり、大容量化は6倍以上となる その上で、IOWN4.0の際には、電力効率が全体で100倍、
を発表しました。",40,水の消費と取水,0.3264
"IOWN3.0では、更なる性能向上を図り、大容量化は、 大容量化は125倍、遅延は1/200という目標を達成させた
時の初心にかえり、研究・実用化・価値提供のすべての大 針として、研究員全員で世界最高の研究開発を遂行して 125倍を達成できる見込みです。",40,健康と安全,0.3222
"これにより、ネットワークだけでなく、コンピューティン
※Web​of​Science,​InCites​Benchmarkingを用いたNTT調査より ティングの世界まで適用することで大幅な電力削減を図ろ グにおける光の利用が可能になります。",40,エネルギー,0.3102
"電融合技術で接続（PEC-3）できるようにし、2032年度以降に
IOWNプロダクトデザインセンタ 人間情報研究所 2025年度には、ボードとボード間の接続や、ボードと外 チップ内も光で接続（PEC-4）ができるようめざしています。",40,健康と安全,0.3151
"地理的に離れたデータセンター間を接続する場合 マイクロ秒未満の遅延ゆらぎで接続でき、約100km離れて
れる新たなネットワークの展開を進めています。",41,マイクロプラスチック,0.3085
AIの誤謬やバイアスによる社会的な混 本政府の法規制・ガイドラインを参照し、NTTグループ全体 AIガバナンス室を設置しました。,42,健康と安全,0.322
"AIプロジェクトのリスク評価、リスク低減のフォローを行い
を抜本的に見直し、AIでできるものはすべてAI化することに していきます。",42,健康と安全,0.35
"都 整力とすることに加え、再生可能エネルギーを集約して電
サービスに強みを持つGHL​Systems​Berhadの発行済み株式 上でtsuzumiの提供を開始します。",45,エネルギー,0.3649
